"No","Nombre","Tipo_recoleccion","Sitio","Ceramica","Litico","Area","Este","Norte","Observaciones"
"1208","P8 CC","Pozo de sondeo","Colina C",NA,NA,NA,323713.094050423,269991.194213868,"Ubicación propuesta basada en planos"
"1209","P9 CC","Pozo de sondeo","Colina C",NA,NA,NA,323720.804929976,269979.316250176,"Ubicación propuesta basada en planos"
"1210","P5 CC","Pozo de sondeo","Colina C",NA,NA,NA,323680.984150843,269949.882961024,"Ubicación propuesta basada en planos"
"1211","P7 CC","Pozo de sondeo","Colina C",NA,NA,NA,323683.048933705,269972.266185469,"Ubicación propuesta basada en planos"
"1212","P19 CC","Pozo de sondeo","Colina C",NA,NA,NA,323713.66937052,270074.421259362,"Ubicación propuesta basada en planos"
"1213","P24 CC","Pozo de sondeo","Colina C",NA,NA,NA,323726.247751363,270081.433809602,"Ubicación propuesta basada en planos"
"1214","P20 CC","Pozo de sondeo","Colina C",NA,NA,NA,323688.512610641,270060.396161796,"Ubicación propuesta basada en planos"
"1215","P18 CC","Pozo de sondeo","Colina C",NA,NA,NA,323703.887460177,270068.112258786,"Ubicación propuesta basada en planos"
"1216","P16 CC","Pozo de sondeo","Colina C",NA,NA,NA,323751.494181082,270035.312377185,"Ubicación propuesta basada en planos"
"1217","P17 CC","Pozo de sondeo","Colina C",NA,NA,NA,323735.383459236,270052.073477627,"Ubicación propuesta basada en planos"
"1218","P14 CC","Pozo de sondeo","Colina C",NA,NA,NA,323696.230791588,270043.622555876,"Ubicación propuesta basada en planos"
"1219","P15 CC","Pozo de sondeo","Colina C",NA,NA,NA,323716.51067282,270045.051546107,"Ubicación propuesta basada en planos"
"1220","CA2 CD","Pozo de sondeo","Colina D",NA,NA,NA,323506.671761146,269812.710891109,"Ubicación propuesta basada en planos"
"1221","P23 CC","Pozo de sondeo","Colina C",NA,NA,NA,323650.005113678,270088.313935452,"Ubicación propuesta basada en planos"
"1222","CA1 CD","Pozo de sondeo","Colina D",NA,NA,NA,323503.80673547,269867.448608077,"Ubicación propuesta basada en planos"
"1223","P21 CC","Pozo de sondeo","Colina C",NA,NA,NA,323674.498983441,270077.859760231,"Ubicación propuesta basada en planos"
"1224","P22 CC","Pozo de sondeo","Colina C",NA,NA,NA,323663.302679239,270082.03934527,"Ubicación propuesta basada en planos"
"1225","CA6 CA","Pozo de sondeo","Colina A",NA,NA,NA,323557.802667508,270827.367127494,"Ubicación propuesta basada en planos"
"1226","CA7 CA","Pozo de sondeo","Colina A",NA,NA,NA,323490.635246575,270801.965862445,"Ubicación propuesta basada en planos"
"1227","Corte 1 RBZ2","Corte","Hacienda Rio Blanco",157,16,2,329003.952343143,274828.819518006,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1228","Corte 2 RBZ2","Corte","Hacienda Rio Blanco",90,4,1,328600.636961276,274943.946457344,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1229","Corte 1 RBZ3","Corte","Hacienda Rio Blanco",81,31,1,327900.331812547,275662.494732048,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1230","Corte 2 RBZ3","Corte","Hacienda Rio Blanco",54,1,2,327913.261103325,275619.474585658,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1231","Corte 3 RBZ3","Corte","Hacienda Rio Blanco",386,21,2,328248.83667075,275998.918159301,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1232","Corte 1 BR","Corte","El Broncazo",142,118,2,323502.02750888,270754.674537081,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1233","Corte 1 GC","Corte","Granja Caldas",3176,14,6,321269.309940776,268669.72301443,"Excavaciones realizadas por J. Sofia Rubio 2022"
"1234","MOT1","Trinchera","Molanga",72,19,6,322658.866053899,269422.784507401,"Excavación Jorge Rojas"
"1235","MOT2","Trinchera","Molanga",8,35,10,322584.299187967,269353.554649621,"Excavación Jorge Rojas"
"1236","LEPI-IX","Corte","La Elvira",NA,2,16,326254.126784569,277231.442864471,NA
"1237","LEPI-V","Corte","La Elvira",NA,NA,22,326235.873905966,277230.007234698,NA
"1238","LEPI-VII","Corte","La Elvira",NA,NA,4,326233.958362769,277233.499379746,NA
"1239","LEPI-I","Corte","La Elvira",NA,NA,8,326231.764818329,277228.51597746,NA
"1240","LEPI-VI","Corte","La Elvira",NA,NA,20,326159.197763834,277244.819810288,NA
"1241","LEPI-VIII","Corte","La Elvira",NA,NA,4,326237.819760631,277233.528834232,NA
"1242","LECorte","Corte","La Elvira",NA,1,8,326249.070357021,277230.276963664,NA
"1243","LEPI-X","Corte","La Elvira",NA,1,4,326261.18430216,277222.142020117,NA
"1244","LMTR-2","Corte","Hacienda La Maria",18,NA,4,316269.077981196,272520.958376736,"Excavaciones realizadas por Rodrigo López  1978"
"1245","LMTR-1","Corte","Hacienda La Maria",12,NA,4,316269.108442427,272526.958895585,"Excavaciones realizadas por Rodrigo López  1978"
"1246","LMTR-3","Corte","Hacienda La Maria",16,NA,6,316269.094018543,272523.977438234,"Excavaciones realizadas por Rodrigo López  1978"
"1247","LMB1","Corte","Hacienda La Maria",29,NA,4,316230.532678993,272503.020949309,"Excavaciones realizadas por Rodrigo López  1978"
"1248","LMPozo","Superficie","Hacienda La Maria",11,NA,NA,316260.674802508,272508.32756966,"Excavaciones realizadas por Rodrigo López  1978"
"1249","LMT1","Tumba","Hacienda La Maria",6,NA,0.963,316249.947660245,272532.651566394,"Excavaciones realizadas por Rodrigo López  1978"
"1250","EGCorte 3","Corte","El Guayabal",684,202,16,322464.544321504,268713.258666971,"Excavaciones realizadas por Holberg Dorado 1977"
"1251","EGCorte 2","Corte","El Guayabal",868,54,10,322460.995162247,268710.781445982,"Excavaciones realizadas por Holberg Dorado 1977"
"1252","EGCorte 1","Corte","El Guayabal",774,5,10,322468.204161894,268708.554606546,"Excavaciones realizadas por Holberg Dorado 1977"
"1253","Caldas 1","Superficie","Granja Caldas",131,16,NA,321397.383577601,268700.538670282,"Prospección realizada por Escobar et al 1984"
"1254","Caldas 2","Superficie","Granja Caldas",100,1,NA,321336.87548269,268513.085893319,"Prospección realizada por Escobar et al 1984"
"1255","Caldas 3","Superficie","Granja Caldas",23,0,NA,321396.008920749,268558.034966865,"Prospección realizada por Escobar et al 1984"
"1256","Caldas 4","Superficie","Granja Caldas",NA,NA,NA,321321.226664451,268364.665706711,"Prospección realizada por Escobar et al 1984"
"1257","Caldas 5","Superficie","Granja Caldas",NA,NA,NA,321393.948708386,268463.438642514,"Prospección realizada por Escobar et al 1984"
"1258","EP-T3","Tumba","El Plateado",0,0,1.38,321891.263493689,266873.965568745,"Excavación realizada por Escobar et al 1984"
"1259","AZ-P1","Pozo de sondeo","Azafate",0,0,NA,321834.358932397,269199.795834749,"Excavación realizada por Escobar et al 1984"
"1260","AZ-P3","Pozo de sondeo","Azafate",0,0,NA,321861.360445054,269224.335385711,"Excavación realizada por Escobar et al 1984"
"1261","FU-RS","Superficie","Loma de Fucha",66,9,NA,322058.928788258,269262.911801321,"Prospección realizada por Escobar et al 1984"
"1262","FU-P4","Pozo de sondeo","Loma de Fucha",0,0,NA,322140.170408046,269246.095409816,"Excavación realizada por Escobar et al 1984"
"1263","FU-P3","Pozo de sondeo","Loma de Fucha",0,0,NA,322140.105356522,269248.638112954,"Excavación realizada por Escobar et al 1984"
"1264","FU-P5","Pozo de sondeo","Loma de Fucha",0,0,NA,322140.112596496,269243.766977063,"Excavación realizada por Escobar et al 1984"
"1265","FU-P1","Pozo de sondeo","Loma de Fucha",0,0,NA,322140.052978781,269253.605337165,"Excavación realizada por Escobar et al 1984"
"1266","FU-P2","Pozo de sondeo","Loma de Fucha",0,0,NA,322140.087530906,269250.97068027,"Excavación realizada por Escobar et al 1984"
"1267","FU-P7","Corte","Loma de Fucha",8,2,2,322139.889027933,269238.461638099,"Excavación realizada por Escobar et al 1984"
"1268","PO-04","Pozo de sondeo","Pomona",0,0,NA,322592.435372064,270426.44547376,"Excavación realizada por Escobar et al 1984"
"1269","PO-12","Pozo de sondeo","Pomona",0,0,NA,322600.400695704,270426.438034436,"Excavación realizada por Escobar et al 1984"
"1270","POMONA I","Corte","Pomona",8,2,2,322600.375656795,270426.413164441,"Excavación realizada por Escobar et al 1984"
"1271","PO-02","Pozo de sondeo","Pomona",0,0,NA,322590.460952141,270426.467958121,"Excavación realizada por Escobar et al 1984"
"1272","PO-06","Pozo de sondeo","Pomona",0,0,NA,322594.43135361,270426.403045072,"Excavación realizada por Escobar et al 1984"
"1273","PO-08","Pozo de sondeo","Pomona",0,0,NA,322596.447324631,270426.439896855,"Excavación realizada por Escobar et al 1984"
"1274","PO-04","Pozo de sondeo","Pomona",0,0,NA,322592.435372064,270426.44547376,"Excavación realizada por Escobar et al 1984"
"1275","PO-10","Pozo de sondeo","Pomona",0,0,NA,322598.398625069,270426.437614959,"Excavación realizada por Escobar et al 1984"
"1276","PO-18","Pozo de sondeo","Pomona",0,0,NA,322606.494957098,270426.304432364,"Excavación realizada por Escobar et al 1984"
"1277","PO-20","Pozo de sondeo","Pomona",0,0,NA,322608.511047611,270426.261329015,"Excavación realizada por Escobar et al 1984"
"1278","PO-16","Pozo de sondeo","Pomona",0,0,NA,322604.418960609,270426.386719264,"Excavación realizada por Escobar et al 1984"
"1279","PO-24","Pozo de sondeo","Pomona",0,0,NA,322612.485966322,270426.275817341,"Excavación realizada por Escobar et al 1984"
"1280","PO-22","Pozo de sondeo","Pomona",0,0,NA,322610.483895554,270426.275397866,"Excavación realizada por Escobar et al 1984"
"1281","PO-14","Pozo de sondeo","Pomona",0,0,NA,322602.444540556,270426.409203628,"Excavación realizada por Escobar et al 1984"
"1282","PO-30","Pozo de sondeo","Pomona",0,0,NA,322618.428634523,270426.199856705,"Excavación realizada por Escobar et al 1984"
"1283","PO-32","Pozo de sondeo","Pomona",0,0,NA,322620.444725168,270426.156753352,"Excavación realizada por Escobar et al 1984"
"1284","PO-28","Pozo de sondeo","Pomona",0,0,NA,322616.432652711,270426.242285402,"Excavación realizada por Escobar et al 1984"
"1285","PO-34","Pozo de sondeo","Pomona",0,0,NA,322622.476040682,270426.11461324,"Excavación realizada por Escobar et al 1984"
"1286","PO-26","Pozo de sondeo","Pomona",0,0,NA,322614.458232527,270426.264769769,"Excavación realizada por Escobar et al 1984"
"1287","PO-03","Pozo de sondeo","Pomona",0,0,NA,322592.4786406,270428.971778165,"Excavación realizada por Escobar et al 1984"
"1288","PO-01","Pozo de sondeo","Pomona",0,0,NA,322590.504220677,270428.994262499,"Excavación realizada por Escobar et al 1984"
"1289","PO-05","Pozo de sondeo","Pomona",0,0,NA,322594.47462215,270428.929349504,"Excavación realizada por Escobar et al 1984"
"1290","PO-07","Pozo de sondeo","Pomona",0,0,NA,322596.49059317,270428.966201315,"Excavación realizada por Escobar et al 1984"
"1291","PO-11","Pozo de sondeo","Pomona",0,0,NA,322600.443964243,270428.964338952,"Excavación realizada por Escobar et al 1984"
"1292","PO-09","Pozo de sondeo","Pomona",0,0,NA,322598.441893609,270428.963919447,"Excavación realizada por Escobar et al 1984"
"1293","PO-17","Pozo de sondeo","Pomona",0,0,NA,322606.538225641,270428.830736965,"Excavación realizada por Escobar et al 1984"
"1294","PO-19","Pozo de sondeo","Pomona",0,0,NA,322608.554316156,270428.787633645,"Excavación realizada por Escobar et al 1984"
"1295","PO-15","Pozo de sondeo","Pomona",0,0,NA,322604.462229149,270428.913023837,"Excavación realizada por Escobar et al 1984"
"1296","PO-23","Pozo de sondeo","Pomona",0,0,NA,322612.529234868,270428.802122025,"Excavación realizada por Escobar et al 1984"
"1297","PO-21","Pozo de sondeo","Pomona",0,0,NA,322610.527164099,270428.801702522,"Excavación realizada por Escobar et al 1984"
"1298","PO-13","Pozo de sondeo","Pomona",0,0,NA,322602.487809097,270428.935508173,"Excavación realizada por Escobar et al 1984"
"1299","PO-29","Pozo de sondeo","Pomona",0,0,NA,322618.471903071,270428.726161472,"Excavación realizada por Escobar et al 1984"
"1300","PO-31","Pozo de sondeo","Pomona",0,0,NA,322620.487993716,270428.683058147,"Excavación realizada por Escobar et al 1984"
"1301","PO-33","Pozo de sondeo","Pomona",0,0,NA,322622.519309232,270428.640918064,"Excavación realizada por Escobar et al 1984"
"1302","PO-25","Pozo de sondeo","Pomona",0,0,NA,322614.501501072,270428.791074481,"Excavación realizada por Escobar et al 1984"
"1303","PO-27","Pozo de sondeo","Pomona",0,0,NA,322616.475921258,270428.768590141,"Excavación realizada por Escobar et al 1984"
"1304","POMONA II","Corte","Pomona",NA,NA,NA,322605.496065924,270428.866198943,"Excavación realizada por Escobar et al 1984"
"1305","POMONA III","Corte","Pomona",NA,NA,NA,322615.492958248,270427.509602079,"Excavación realizada por Escobar et al 1984"
"1306","Pisoje 1","Superficie","Hacienda Pisoje",63,6,NA,329875.460319912,270592.306363928,"Prospección realizada por Escobar et al 1984"
"1307","Pisoje 2","Superficie","Hacienda Pisoje",17,1,NA,329806.894460974,270438.041053217,"Prospección realizada por Escobar et al 1984"
"1308","Pisoje 3","Superficie","Hacienda Pisoje",898,31,NA,329995.858117539,270416.767815015,"Excavación realizada por Escobar et al 1984"
"1309","HC-Cauca 1","Superficie","Hacienda Cauca",480,17,NA,325268.975049568,273373.820451886,"Prospección realizada por Escobar et al 1984"
"1310","HC-Ladera E","Superficie","Hacienda Cauca",18,2,NA,325128.90546104,273546.36273956,"Prospección realizada por Escobar et al 1984"
"1311","HC-Ladera NE","Superficie","Hacienda Cauca",36,NA,NA,325517.034728859,273573.07155906,"Prospección realizada por Escobar et al 1984"
"1312","HC-Colina C","Superficie","Hacienda Cauca",6,4,NA,325270.328892814,273517.887438667,"Prospección realizada por Escobar et al 1984"
"1313","RS El Manzanar","Superficie","Hacienda El Manzanar",65,4,NA,328352.643757947,274526.341321953,"Prospección realizada por Escobar et al 1984"
"1314","EM-P1","Pozo de sondeo","Hacienda El Manzanar",0,0,0.09,328416.01148285,274607.040703543,"Excavación realizada por Escobar et al 1984"
"1315","EM-P2","Pozo de sondeo","Hacienda El Manzanar",0,0,0.09,328420.941894378,274609.540142983,"Excavación realizada por Escobar et al 1984"
"1316","EM-P3","Pozo de sondeo","Hacienda El Manzanar",0,0,0.09,328426.369335721,274609.318785563,"Excavación realizada por Escobar et al 1984"
"1317","EM- El Cabuyo","Superficie","Hacienda El Manzanar",6,NA,NA,328258.740856683,274605.031330984,"Prospección realizada por Escobar et al 1984"
"1318","EM- El Tachuelo","Superficie","Hacienda El Manzanar",93,6,NA,328330.909379024,274629.997247284,"Prospección realizada por Escobar et al 1984"
"1319","EM- El Piñal","Superficie","Hacienda El Manzanar",116,5,NA,328383.113050183,274670.570867508,"Prospección realizada por Escobar et al 1984"
"1320","Río Blanco 1","Superficie","Rio Blanco",1,0,NA,326783.752421501,275313.85336397,"Prospección realizada por Escobar et al 1984"
"1321","Rio Blanco 2","Superficie","Rio Blanco",0,0,NA,326891.99658491,275918.396562686,"Prospección realizada por Escobar et al 1984"
"1322","RS-LA","Superficie","La Aldea",1,0,NA,326385.827262676,275178.164426945,"Excavación realizada por Escobar et al 1984"
"1323","CH-Potrero 2","Superficie","Hacienda Chamizales",0,0,NA,325523.601865846,275906.983087862,"Prospección realizada por Escobar et al 1984"
"1324","CH-Potrero 3","Superficie","Hacienda Chamizales",40,4,NA,325446.928281853,276070.038606442,"Prospección realizada por Escobar et al 1984"
"1325","CH-Potrero 4","Superficie","Hacienda Chamizales",0,0,NA,325417.117427433,276090.428989115,"Prospección realizada por Escobar et al 1984"
"1326","RS-Bellavista","Superficie","Bellavista",110,76,NA,319300.775427555,276356.636908174,"Prospección realizada por Escobar et al 1984"
"1327","Tablazo 1","Superficie","El Tablazo",175,120,NA,323815.26438704,273870.987384478,"Prospección realizada por Escobar et al 1984"
"1328","Tablazo 2","Superficie","El Tablazo",118,25,NA,323744.111676581,273809.641352477,"Prospección realizada por Escobar et al 1984"
"1329","LPM1-T1","Tinchera","Hacienda La Paz",0,0,1,323054.812838121,273496.518667602,"Excavación realizada por Escobar et al 1984"
"1330","LPM1-P1","Pozo de sondeo","Hacienda La Paz",0,0,0.04,323054.669507128,273488.376491548,"Excavación realizada por Escobar et al 1984"
"1331","LP-M1 P2","Pozo de sondeo","HaciendaLa Paz",0,0,NA,323022.012501384,273522.784185269,"Excavación realizada por Escobar et al 1984"
"1332","LP-M1 P5","Pozo de sondeo","HaciendaLa Paz",0,0,NA,323018.431998183,273517.903038335,"Excavación realizada por Escobar et al 1984"
"1333","LP-M1 P6","Pozo de sondeo","HaciendaLa Paz",0,0,NA,323017.083293279,273516.302893723,"Excavación realizada por Escobar et al 1984"
"1334","LP-M1 P4","Pozo de sondeo","HaciendaLa Paz",0,0,NA,323019.669790454,273519.503398293,"Excavación realizada por Escobar et al 1984"
"1335","LP-M1 P3","Pozo de sondeo","HaciendaLa Paz",0,0,NA,323020.9349764,273521.214040399,"Excavación realizada por Escobar et al 1984"
"1336","LPM2-P1","Pozo de sondeo","Hacienda La Paz",0,0,NA,322849.446989971,273474.727358243,"Excavación realizada por Escobar et al 1984"
"1337","LP-C1RS","Superficie","Hacienda La Paz",163,0,NA,322635.456914793,273636.249521017,"Prospección realizada por Escobar et al 1984"
"1338","LP-C2RS","Superficie","Hacienda La Paz",306,20,NA,322810.052453545,273701.57731781,"Prospección realizada por Escobar et al 1984"
"1339","LP-C3RS","Superficie","Hacienda La Paz",583,99,NA,322953.82835252,273668.160403428,"Prospección realizada por Escobar et al 1984"
"1340","HG-RS","Superficie","Hacienda Genagra",0,0,NA,322398.888911988,273288.593693213,"Excavación realizada por Escobar et al 1984"
"1341","CB-RS","Superficie","Urbanización Campobello",0,0,NA,322911.350797844,272927.454462446,"Excavación realizada por Escobar et al 1984"
"1342","ER-RS","Superficie","Lote Seguro Social El Recuerdo",51,3,NA,321868.444986763,271359.319770861,"Prospección realizada por Escobar et al 1984"
"1343","TT-RS","Superficie","Terminal de Transporte",14,0,NA,321141.688246297,271025.244066119,"Excavación realizada por Escobar et al 1984"
"1344","B-RS","Superficie","Batallon Jose Hilario Lopez",12,6,NA,320355.856637256,271606.609296183,"Prospección realizada por Escobar et al 1984"
"1345","AM-RS","Superficie","Aeropuerto Machangara",0,0,NA,320988.010624417,271343.639996351,"Prospección realizada por Escobar et al 1984"
"1346","T1-I","Pozo de sondeo","Hacienda Trujillo",0,0,1,318844.257216833,271463.321441973,"Excavación realizada por Escobar et al 1984"
"1347","T1-PI","Pozo de sondeo","Hacienda Trujillo",0,0,1,318847.501682648,271465.891996746,"Excavación realizada por Escobar et al 1984"
"1348","T1-PI","Pozo de sondeo","Hacienda Trujillo",0,0,1,318848.900383288,271467.164026526,"Excavación realizada por Escobar et al 1984"
"1349","T1-IIP3","Pozo de sondeo","Hacienda Trujillo",0,0,1,318940.874245269,271491.750213299,"Excavación realizada por Escobar et al 1984"
"1350","T1-IIP2","Pozo de sondeo","Hacienda Trujillo",0,0,1,318940.859801697,271493.738076141,"Excavación realizada por Escobar et al 1984"
"1351","T1-IIP5","Pozo de sondeo","Hacienda Trujillo",0,0,1,318940.880908645,271487.304185057,"Excavación realizada por Escobar et al 1984"
"1352","T1-IIP4","Pozo de sondeo","Hacienda Trujillo",0,0,1,318940.866465123,271489.292047899,"Excavación realizada por Escobar et al 1984"
"1353","T1-IIP1","Pozo de sondeo","Hacienda Trujillo",0,0,1,318940.836458273,271496.245058306,"Excavación realizada por Escobar et al 1984"
"1354","T1-IIIP3","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.191264832,271600.574740842,"Excavación realizada por Escobar et al 1984"
"1355","T1-IIIP2","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.174571282,271604.062439909,"Excavación realizada por Escobar et al 1984"
"1356","T1-IIIP5","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.109701867,271593.56208746,"Excavación realizada por Escobar et al 1984"
"1357","T1-IIIP4","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.137442848,271597.068999659,"Excavación realizada por Escobar et al 1984"
"1358","T1-IIIP1","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.150512427,271607.045560056,"Excavación realizada por Escobar et al 1984"
"1359","T1-IIIP10","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.728610122,271600.580044522,"Excavación realizada por Escobar et al 1984"
"1360","T1-IIIP9","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.711916573,271604.067743656,"Excavación realizada por Escobar et al 1984"
"1361","T1-IIIP12","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.647047157,271593.567391002,"Excavación realizada por Escobar et al 1984"
"1362","T1-IIIP11","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.674788137,271597.07430327,"Excavación realizada por Escobar et al 1984"
"1363","T1-IIIP8","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.687857717,271607.050863862,"Excavación realizada por Escobar et al 1984"
"1364","T1-IIIP14","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.599178444,271586.691997026,"Excavación realizada por Escobar et al 1984"
"1365","T1-IIIP13","Pozo de sondeo","Hacienda Trujillo",0,0,1,318896.626919559,271590.198909291,"Excavación realizada por Escobar et al 1984"
"1366","T1-IIIP7","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.061833156,271586.686693617,"Excavación realizada por Escobar et al 1984"
"1367","T1-IIIP6","Pozo de sondeo","Hacienda Trujillo",0,0,1,318893.089574268,271590.193605813,"Excavación realizada por Escobar et al 1984"
"1368","T2","Superficie","Hacienda Trujillo",0,0,NA,318977.751805341,271564.052531387,"Prospección realizada por Escobar et al 1984"
"1369","T3-I","Superficie","Hacienda Trujillo",125,66,NA,319260.264253194,272055.580313817,"Prospección realizada por Escobar et al 1984"
"1370","T3-IP1","Pozo de sondeo","Hacienda Trujillo",26,7,1,319226.823210169,272053.855596469,"Excavación realizada por Escobar et al 1984"
"1371","BP-RS","Superficie","Bloques de Pubenza",62,0,NA,321341.056988344,270789.783771735,"Prospección realizada por Escobar et al 1984"
"1372","S1","Superficie","Sena",1,5,NA,326470.280072934,274405.393933659,"Excavación realizada por Escobar et al 1984"
"1373","MR-RS","Supeficie","Melquicedec Rojas",3,0,NA,321441.707198242,268640.625830438,"Prospección realizada por Escobar et al 1984"
"1374","BH-RS","Superficie","Bello Horizonte",0,7,NA,325714.085219479,274538.68821598,"Prospección realizada por Escobar et al 1984"
"1375","M-RS","Superficie","Morro de Tulcan Loma Ingenierias",187,32,NA,322386.575437638,270452.667612648,"Prospección realizada por Escobar et al 1984"
"1376","SF-RS","Superficie","Urbanización Santa Fe de Bogota",0,4,NA,326060.323280189,274068.907600146,"Excavación realizada por Escobar et al 1984"
"1377","M-RS","Superficie","Molanga",0,0,NA,322778.389521096,269450.913347426,"Prospección realizada por Escobar et al 1984"
"1378","LM-RS","Superficie","La Mina",134,49,NA,325068.133539034,269055.491711703,"Prospección realizada por Escobar et al 1984"
"1379","BP10","Superficie","Vereda Barro Plateado",NA,NA,NA,321523.615221491,267322.720225771,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1380","BP11","Superficie","Vereda Barro Plateado",NA,NA,NA,321523.231549866,267323.877137433,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1381","BP12","Superficie","Vereda Barro Plateado",NA,NA,NA,321523.232876602,267324.744378925,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1382","BP13","Superficie","Vereda Barro Plateado",NA,NA,NA,321522.268390435,267324.167692092,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200 Nariguera de tumbaga"
"1383","BP14","Superficie","Vereda Barro Plateado",NA,NA,NA,321516.09618036,267320.804521054,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1384","BP15","Superficie","Vereda Barro Plateado",NA,NA,NA,321523.814280735,267326.863418087,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1385","BP1","Superficie","Vereda Barro Plateado",NA,NA,NA,321504.81467071,267316.003761099,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1386","BP2","Superficie","Vereda Barro Plateado",NA,NA,NA,321509.247090558,267315.900619608,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1387","BP3","Superficie","Vereda Barro Plateado",NA,NA,NA,321519.750200778,267315.78819063,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1388","BP4","Superficie","Vereda Barro Plateado",NA,NA,NA,321526.742417242,267318.788678406,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200 Nariguera de tumbaga"
"1389","BP5","Superficie","Vereda Barro Plateado",NA,NA,NA,321531.222072888,267319.046893374,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1390","BP6","Superficie","Vereda Barro Plateado",NA,NA,NA,321530.262451501,267321.650092136,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1391","BP7","Superficie","Vereda Barro Plateado",NA,NA,NA,321528.04719952,267322.328003915,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1392","BP24","Superficie","Vereda Barro Plateado",NA,NA,NA,321530.764742954,267335.043418597,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200  Nariguera de tumbaga y disco"
"1393","BP25","Superficie","Vereda Barro Plateado",NA,NA,NA,321542.226296609,267331.55691036,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200 Nariguera de tumbaga"
"1394","BP16","Superficie","Vereda Barro Plateado",NA,NA,NA,321522.465238421,267326.865481892,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200 Nariguera de tumbaga"
"1395","BP17","Superficie","Vereda Barro Plateado",NA,NA,NA,321523.527264075,267328.212902647,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1396","BP18","Superficie","Vereda Barro Plateado",NA,NA,NA,321532.298103128,267329.548530317,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1397","BP19","Superficie","Vereda Barro Plateado",NA,NA,NA,321533.934309656,267328.293342064,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1398","BP20","Superficie","Vereda Barro Plateado",NA,NA,NA,321534.997514672,267330.411644269,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200 Nariguera de tumbaga y disco"
"1399","BP21","Superficie","Vereda Barro Plateado",NA,NA,NA,321528.736904445,267332.252069345,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200 4 Narigueras de tumbaga"
"1400","BP22","Superficie","Vereda Barro Plateado",NA,NA,NA,321531.339366091,267332.729890051,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200  Nariguera de tumbaga y disco"
"1401","BP23","Superficie","Vereda Barro Plateado",NA,NA,NA,321531.245364477,267334.271800183,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200  Nariguera de tumbaga y disco"
"1402","BP8","Superficie","Vereda Barro Plateado",NA,NA,NA,321527.856395621,267323.580980936,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1403","BP9","Superficie","Vereda Barro Plateado",NA,NA,NA,321530.844297942,267324.058211865,"Recoleccion de datos realizada por Gnecco 1997 Se hizo un reescalamiento a 1:200"
"1404","CV1","Pozo de sondeo","Ciudad Verde",0,0,0.249,323137.359443795,274778.748519281,NA
